source,target,distance,time_ns,relaxed
1352341226,392631840,17231,183816209,1065447
1699732935,4688391741,1308,6433875,50838
27135985,925858396,14157,108579459,690466
3205362676,571346114,4833,87191459,391742
1571237999,87285680,14129,196093083,1066080
1306044624,809733632,7048,37705625,252527
5031978017,444424600,6334,85519625,500269
3076821869,268692712,1463,7105708,55094
1996716930,3447875429,1654,14979334,106476
2338495009,2492396021,13165,102477459,655738
109803885,1101887043,17074,238367250,1175110
5388991442,1228448240,13989,86692833,556086
1477347790,3827108470,14113,199167625,1135216
289549253,4208635124,17899,197073333,936511
280718863,113581105,9691,106132375,588296
2599610024,2990364104,10242,101982334,601796
410937239,1149258074,2848,15374375,106757
447840943,1485187690,7329,132984041,673142
63757757,1087084194,19780,198922125,1153130
5045148952,1304250267,2674,24983209,179982
4233387618,252111235,11518,204626667,936036
243048968,1081949256,13588,110213959,620725
881236330,706454247,13128,130011250,766855
504929078,2670676622,11843,101095084,640060
224416934,1222321769,12775,150263375,817766
459829270,4927537226,13924,234950917,1120039
2776380388,2045255380,12161,163652500,892435
2319014374,1977122407,14755,193742583,1089300
2978131147,727307960,11972,150836958,685619
270457578,670671910,10814,129391334,764536
290625644,316254775,11754,137575708,729533
4703998180,2267434505,2478,4146917,29838
702941659,292945925,3595,21818209,152473
12982506,1431081401,4340,18084083,128881
1121892252,2217267303,9239,119896500,724542
2397780064,2427958736,13077,202013417,1103344
1153395777,3771825672,12964,221449625,1052630
4926851233,2242621695,14513,229329459,1161868
1427489393,3903709037,11031,162764084,863150
14835457,4513737680,15305,180972250,1024274
4929390598,2983242334,8597,184981583,818032
3196013474,253942869,543,464542,3445
47056812,798578774,8716,43290708,282728
312487819,635320137,7586,101611875,602524
97991105,1082833359,5790,57011250,378371
1569970492,1841964231,16402,226582375,1156124
279828688,3962447236,4627,25508292,178296
343473437,1456757493,13137,165670542,839422
27113046,968513831,6749,119533667,691251
409589109,2661361815,5347,31483333,206013
307824048,111720882,3135,8026541,60496
4100072480,288752404,6080,44116375,299479
1576155373,338408663,4533,62173791,312787
304137906,3474305658,18373,182877792,1057480
1630549569,1404517889,11076,155237208,849754
4558336555,1216918790,20547,195487083,1134642
4237339002,1600079374,4879,77062625,289076
317191228,1690463349,10386,159663416,829431
757470354,573376709,9291,172012792,919655
411667989,358952034,6176,90235542,531428
605019162,1587137794,7802,79556875,475806
2430493259,351861450,2179,15871333,111191
1064956172,383801529,1665,15347250,107072
284828629,1164866637,9002,157059750,759707
1495655990,1355591294,13126,93122417,592912
624313202,2062275335,8419,103587541,613069
732923685,4895813497,8221,131421875,782698
124166301,1126867482,8474,167211750,786330
881236325,1342328198,20151,191099917,1089318
2346905724,3701570916,10920,102641792,540532
2084200435,410838918,12105,78857625,495667
930395932,5076571984,676,242208,2003
292460460,333177953,15366,102140334,657105
1170903192,1107711977,11793,151516000,814517
3200315935,1430826546,7587,49764958,335215
1177482946,97755637,11015,158659916,749237
5166024951,272497856,8178,73199500,430942
1467514281,4165598106,10365,76819875,468262
1819742948,4095982099,10885,128122834,776421
60691945,3487727555,11844,162072708,881410
1276523534,3047325766,10996,123565042,571292
940003299,497787508,484,523459,4548
5387579188,1119629040,6363,46605459,306844
746346175,2372992044,8599,128119458,741289
4436827517,421432249,15006,188145000,1061951
2523283785,2265558042,16465,182426542,852665
1747631224,4665203181,5598,29217125,199236
300082656,2370495719,14619,151077209,834123
4142243489,2520774368,15790,165452042,866916
1205895880,290649218,8901,98872000,596243
1893903809,287827087,5082,17892167,128973
2249899029,494608109,8003,116564792,687896
1570184030,2282323473,13994,85205000,544998
3092851657,1928056404,8612,82825000,382666
4520459738,1579915652,15207,115914708,685699
2091955325,3936192846,14073,99389208,624901
535621777,3327703423,10518,72746417,417623
274236283,1377234986,5480,61026209,394334
290596560,310753647,1914,7635375,55528
2589609286,2478254204,9684,77365958,471966
1126222755,3365983869,10596,123555958,742222
1122112360,1117236357,4309,60988916,217874
31405344,3253923040,15326,167883417,925472
5223751661,3188792815,13248,153335000,831197
125427,1264185927,4696,40241750,270341
1269551209,2355684786,10745,191335250,874045
1094514476,309764796,11941,164456167,816853
1121596981,364157730,3553,11042500,77294
3656785663,25231061,4585,15751708,114486
1385084278,491588494,10030,90141667,522229
1907662335,2351968113,3312,43130500,187141
1179228548,3147939528,2153,16221083,111419
279832996,1317298376,19091,167720709,926898
4029834811,366531074,18727,190036584,1079596
256189417,2393882593,8220,49563959,316040
3476267913,5355382931,2562,5844291,45427
3673086924,2229206155,11826,207684875,932076
8459777,1296626538,15652,154096667,851191
149125387,880403950,8881,135252500,795917
3797652229,4002835479,14300,153704125,857723
715711593,3462017367,8317,155854500,743590
2415180994,1179589275,7522,107966167,646792
21508557,2181401742,12976,153924166,826714
5093861473,1101612133,13470,192323917,874873
321867657,2010367665,5511,47180083,319144
